ds,yhat,yhat_lower,yhat_upper
2021-06-09,46276.86041750509,39668.90114521225,52885.91327556213
2021-06-10,46127.276181512134,39226.43411760525,52903.24204060404
2021-06-11,46117.3426768037,39030.27573743987,52567.000006817645
2021-06-12,46053.227162062096,38861.964842979934,53178.23865381847
2021-06-13,45969.28265174213,38868.041195671474,52487.27747212843
2021-06-14,45943.33376163319,39167.858066123394,52843.93745592777
2021-06-15,45829.21820038311,39777.871014605065,52682.845374377495
2021-06-16,45826.50571262658,38708.62460953266,52222.52178785977
2021-06-17,45611.6773537329,38683.67797501209,52084.52241970191
2021-06-18,45539.524880847865,38740.22382991956,52113.30643267267
2021-06-19,45418.08121900159,38512.9808368025,52403.85115862364
2021-06-20,45283.45686468063,38355.42811226458,52582.434831702354
2021-06-21,45215.081622796584,38555.28559348012,52343.455260391114
2021-06-22,45068.206350168395,38254.3157722355,51939.97713045896
2021-06-23,45043.58751656856,38235.13633443486,52269.34479341565
2021-06-24,44818.63830881408,38056.04245738156,51235.40335125903
2021-06-25,44748.80672690939,38278.900616760715,52033.648416905016
2021-06-26,44642.49209840536,37746.61361283811,50842.979908300855
2021-06-27,44535.87513383334,37774.267704989004,51209.25551637924
2021-06-28,44508.16096859282,38319.365194252176,51308.59607932242
2021-06-29,44414.08970482433,37608.906551518514,51265.08663890068
2021-06-30,44453.636903475985,37742.99062735227,51305.75608773032
2021-07-01,44303.187203364694,37613.67287950075,51473.06898180669
2021-07-02,44316.940798137206,38135.331134961714,51417.97889260761
2021-07-03,44301.86333274588,37125.253976621614,50903.025021106354
2021-07-04,44292.55335802685,37825.1306480215,50889.38317934922
2021-07-05,44366.52571439892,37713.598621164936,51165.85752271242
2021-07-06,44376.78117428328,37693.210205123156,50783.413133628885
2021-07-07,44521.49889109053,37904.17137940417,51231.14383768516
2021-07-08,44475.303168799226,37366.0886327017,51072.46864386816
2021-07-09,44590.69368346354,37769.06559927559,51508.88830366182
2021-07-10,44673.033420878586,37732.680552647944,50916.24967928768
2021-07-11,44755.45057648331,38665.61079781895,51601.814532191
2021-07-12,44914.15196712113,38101.439770723904,51411.96561290973
2021-07-13,45001.00065688692,37692.128767063296,51917.707844674806
2021-07-14,45213.27856925374,39286.30039035106,51925.941485307165
2021-07-15,45224.91576158563,38672.87701859562,51755.25458796301
2021-07-16,45387.94480773017,38700.11837498445,52064.76683211206
2021-07-17,45507.48981177622,38644.980426701986,52080.62343690192
2021-07-18,45616.663423125814,39003.45128806968,52310.434639120394
2021-07-19,45791.86974088832,38975.58643089137,52662.489883916816
2021-07-20,45885.36629738935,38849.7534815486,52346.3190172319
2021-07-21,46095.006511920656,39109.78004362241,53148.660145140595
2021-07-22,46095.445019738174,39592.372095105966,52867.26715396276
2021-07-23,46239.565136766774,39179.071860959164,52915.45062898181
2021-07-24,46333.43885764431,39522.22993629406,52646.02780940239
2021-07-25,46411.19366429518,39470.87807932354,53114.467853785405
2021-07-26,46550.28494497776,40058.0929725227,53170.24905893439
2021-07-27,46604.028103313074,39917.92863935336,53710.87024645289
2021-07-28,46771.312590113324,39778.554490534414,54163.82751124475
2021-07-29,46727.78103288397,39901.86496983616,53279.37616389548
2021-07-30,46827.23340051296,39744.55561963165,53924.19297976055
2021-07-31,46876.567167206886,39708.03118226706,53678.888933079004
2021-08-01,46910.628194778794,40362.79109651457,54018.46636937872
2021-08-02,47007.47144071607,39948.77055667509,53605.895358955866
2021-08-03,47020.885739155616,41056.16185639779,53528.279808000305
2021-08-04,47150.10491419967,40625.62279361972,53905.4737100026
2021-08-05,47070.988289387395,39921.38736875782,53946.1595573019
2021-08-06,47137.43028952571,40290.14919081337,53941.52606226179
2021-08-07,47156.30973872917,40478.73564406524,53707.14568138631
2021-08-08,47162.35310938298,40499.562721037335,53944.3583483485
2021-08-09,47233.410278576295,40311.08229095819,54039.109332090076
2021-08-10,47222.99642167982,40545.068229518794,54122.1077466606
2021-08-11,47330.021640095234,40574.77975882669,54251.50639692199
2021-08-12,47229.99070209497,40362.76193126006,53906.277760623496
2021-08-13,47276.431908285864,39991.379659862425,54279.74938290536
2021-08-14,47275.86502324059,40700.30477731668,53875.98539693067
2021-08-15,47262.681909026775,40189.636390106454,53407.52492547953
2021-08-16,47314.43786056629,40654.340832731454,54492.73200508184
2021-08-17,47284.406794914,40570.42558741533,54180.0010874642
2021-08-18,47371.32150659317,40371.46360703704,54036.42076154211
2021-08-19,47250.58108614266,41273.738209133655,54005.00938976201
2021-08-20,47275.68434152328,40361.58868079586,54261.87703256258
2021-08-21,47253.19910499309,40575.948796231016,54106.693401774544
2021-08-22,47217.641114447164,40685.932531023034,54405.222912917605
2021-08-23,47246.76063016865,40334.872919147194,53516.01666598031
2021-08-24,47194.090199924685,40283.67645665898,53684.0207481386
2021-08-25,47258.6751340795,40868.637065183,53855.59089118858
2021-08-26,47116.26921223141,40422.935729337056,53918.15776558571
2021-08-27,47120.754944023916,40485.49377636293,54043.72726425126
2021-08-28,47079.098790531396,40635.935298222284,53820.55854793491
2021-08-29,47026.215580826705,39828.42051842196,53774.037931230516
2021-08-30,47040.24083272485,39995.53631976589,53822.10592622647
2021-08-31,46975.06492187866,40126.512407623784,53368.20579844508
2021-09-01,47030.05115702037,40242.164670233586,53779.37328295104
2021-09-02,46881.220726866464,39650.22647335054,53758.05829540792
2021-09-03,46882.664218378246,40326.12890581985,53577.74485711233
2021-09-04,46841.49041033735,39484.23728709001,53744.564865181776
2021-09-05,46792.686785377395,39826.239308837285,53493.425462674924
2021-09-06,46814.39058252007,40478.10949323903,53497.91005220731
2021-09-07,46760.42434894129,40093.428612601034,54084.825187947434
2021-09-08,46830.01796515006,39583.68230971305,53146.0834901139
2021-09-09,46698.999931138234,39842.401010471185,53674.43906158972
2021-09-10,46721.21734787262,40237.682855691295,53725.95301101473
2021-09-11,46703.49495548423,39657.50379256574,53705.2660217667
2021-09-12,46680.50726402321,40291.968083277374,53925.98780875529
2021-09-13,46730.06214182387,40145.026579586854,53551.246982304794
2021-09-14,46705.64932997004,40284.508382467946,53123.46807726135
2021-09-15,46806.17535131971,39881.27774648634,53615.22238371923
2021-09-16,46707.1670986187,39787.40993458368,53688.043748015094
2021-09-17,46762.203053858,39467.314963111494,53347.60277788746
2021-09-18,46777.88205622882,39791.424674548325,54272.88917253652
2021-09-19,46788.703264850155,39710.50264778921,53343.476444308646
2021-09-20,46872.35536016034,39690.52647646545,53335.06998442859
2021-09-21,46882.2682117559,39940.99299169538,53746.23881512272
2021-09-22,47017.34833002572,40032.4889209344,54053.09525880104
2021-09-23,46953.18033065158,40380.29539080051,53134.88204958064
2021-09-24,47043.45340716117,40032.9694639204,53890.77132273714
2021-09-25,47094.92286974397,40283.43948001731,53488.19496978027
2021-09-26,47142.280631255555,40403.0404308093,54035.96024971536
2021-09-27,47263.43300561085,40331.18014228415,53882.439280756655
2021-09-28,47312.039443962894,40408.24004001576,53710.82562109634
2021-09-29,47487.23398681764,40087.054695489416,54220.71575444287
2021-09-30,47464.812169867895,40165.63561724715,54092.283252530695
2021-10-01,47598.642918142396,41003.36422762577,54488.506851282305
2021-10-02,47571.34535328484,41077.0707155396,54393.61879042414
2021-10-03,47541.95836567557,40952.09471903303,54352.42483895259
2021-10-04,47588.394984383456,40412.53806913334,54397.94920750143
2021-10-05,47564.24249695293,41495.75577128657,54173.07426482657
2021-10-06,47668.47708521295,41026.8484073545,54652.36799807629
2021-10-07,47576.64673713781,40940.579894844006,54581.94541014246
2021-10-08,47642.28221681062,40697.1457311739,54303.560630882006
2021-10-09,47671.84685010528,40747.769477390844,54150.88059773593
2021-10-10,47699.59959292573,40812.02174017708,53906.98756991896
2021-10-11,47802.870197076336,40639.988646875994,54388.29013809345
2021-10-12,47834.600394680005,41319.38913858006,54884.888303991924
2021-10-13,47993.073007043946,41334.213071392376,54866.850113752116
2021-10-14,47953.1116677448,41268.27271375047,55042.94888028962
2021-10-15,48067.510468494875,41604.76339696153,54802.522821896266
2021-10-16,48142.00373737377,41887.81047949723,55097.10915484179
2021-10-17,48210.14981013902,41472.62603790261,55023.98533799726
2021-10-18,48348.62696419149,41450.52824043915,55090.350290039365
2021-10-19,48409.7947714432,41987.90610620512,55253.278074692666
2021-10-20,48591.442113433615,42034.002967532695,55077.86046021248
2021-10-21,48568.00390954928,41596.998864703295,54823.27948372763
2021-10-22,48692.005272780654,41802.34918507515,55353.5696121048
2021-10-23,48769.0427733306,41977.68666259359,55252.66749255386
2021-10-24,48832.67622473727,42254.296674580655,55488.00486357772
2021-10-25,48959.728815224094,42635.03599657308,56045.20407194989
2021-10-26,49002.848605981,42136.99403088682,56276.02169751885
2021-10-27,49160.252527244375,42026.24687983881,55675.54986851773
2021-10-28,49106.93493862874,42387.126429154014,55662.53470984709
2021-10-29,49196.0996139576,42136.45211680628,56048.532856607555
2021-10-30,49234.12510484962,42438.02091572226,55778.876458097206
2021-10-31,49255.437293780684,42596.646268276556,55577.6183140874
2021-11-01,49337.78746738152,42537.33019879837,56369.055801160655
2021-11-02,49334.78953802882,42296.14052129746,56016.29586112401
2021-11-03,49445.638232121164,43129.101422399595,56126.55105350055
2021-11-04,49346.29106032824,43053.60137815132,56185.09854730832
2021-11-05,49390.87371797804,42679.817433240605,55964.98901176597
2021-11-06,49386.61967312463,42334.49441219017,55608.96626060738
2021-11-07,49368.71854693141,42550.46396866299,55843.525937556464
2021-11-08,49415.57237698674,42719.803551560595,55715.27129976054
2021-11-09,49381.31409315586,42147.460643851955,56169.18682838995
2021-11-10,49465.51064493539,42468.653938309,56858.95781669076
2021-11-11,49344.33411454389,42212.14096975919,55789.2834538234
2021-11-12,49371.96086341483,42661.628849487024,56294.197449577485
2021-11-13,49355.509735280284,42806.93848292146,55937.913788344995
2021-11-14,49329.894041736385,42676.56126026738,55868.428909274
2021-11-15,49373.086391514444,42861.13749959458,56104.69954056183
2021-11-16,49338.650511295746,43038.88723218624,55799.509632771435
2021-11-17,49425.462165866105,42719.64147111875,56661.13421610137
2021-11-18,49308.90203878024,42858.5851391827,55979.79468341296
2021-11-19,49342.280018372636,42778.90282024535,56040.86420849648
2021-11-20,49331.80119587892,42685.17701051143,56237.09000973004
2021-11-21,49311.44749153876,42438.16430155303,55614.23391385845
2021-11-22,49358.27308942631,42516.76521906269,56193.51715625462
2021-11-23,49324.96690363573,42803.0188891163,56332.50929197687
2021-11-24,49409.60324110183,42807.606467366626,55973.366027198106
2021-11-25,49286.862590910045,42397.64432997231,55983.34944575662
2021-11-26,49309.481093351395,42344.9316661413,55997.10479311181
2021-11-27,49283.2381714964,42538.44353480861,56339.26272943896
2021-11-28,49241.85551100713,42625.071058687914,56703.966829919365
2021-11-29,49262.30495641305,42534.72093269603,56520.934895123864
2021-11-30,49197.3780722541,42296.94783596584,55706.210768107856
2021-12-01,49245.4382152419,42009.71778567162,55476.07809530519
2021-12-02,49081.6368956143,42688.386064284525,55813.7030595234
2021-12-03,49059.35300424754,42446.53540170983,56370.94317586011
2021-12-04,48985.16458896293,42532.20743647153,55426.9006676161
2021-12-05,48893.72674081054,42510.04616208533,55362.80695578188
2021-12-06,48863.053699764685,42088.24452812992,55866.61836823645
2021-12-07,48747.05862223855,41722.229351781716,55557.08064692412
2021-12-08,48745.27268513497,41760.20354541929,55258.13930445149
2021-12-09,48534.02624523862,41938.45906233467,55372.52817064992
2021-12-10,48467.851656927276,41920.95446012921,54642.32643971627
2021-12-11,48354.418514568395,41493.33245401319,54995.65481087881
2021-12-12,48229.37598836904,41314.06356345767,54766.394390771
2021-12-13,48171.601463488594,41795.28238403973,55002.56090819266
2021-12-14,48035.70998447449,41318.59915793135,54788.89438202217
2021-12-15,48021.74716635924,40570.69916556007,55147.267123700316
2021-12-16,47806.34917405019,41337.51674094576,54518.287246344706
2021-12-17,47744.13012383126,41052.2680166132,54322.44567049452
2021-12-18,47642.60826749707,40879.332797108145,54453.38195124843
2021-12-19,47537.04604484403,40898.042322420704,54413.293842073064
2021-12-20,47505.70343846678,40625.454535923345,54428.27871281857
2021-12-21,47402.35915409252,40726.03275658839,54656.889443720735
2021-12-22,47426.02210162991,40925.0785667294,53857.88351901182
2021-12-23,47252.11638672055,40888.41640515531,54015.825265392254
2021-12-24,47233.89957687586,40754.87281680689,53587.089338553335
2021-12-25,47177.424828727606,40601.49871173312,54096.77242103905
2021-12-26,47116.4210232005,40135.21708486827,53546.984304566795
2021-12-27,47127.589263144546,40468.344762264256,53870.438910648365
2021-12-28,47063.16906574285,40431.046096872145,54322.50696904379
2021-12-29,47120.69545508535,40829.16798077511,54109.71065560758
2021-12-30,46959.814758501736,40310.68515664307,53791.53013113928
2021-12-31,46946.98801709909,40214.291673896834,53851.71518056661
2022-01-01,46887.250379176294,39828.6456343861,53333.75579823522
2022-01-02,46813.54033726115,40327.80345615412,53721.913846585296
2022-01-03,46802.025587242024,40066.78264971979,53879.841523445095
2022-01-04,46704.69196464882,39524.999542457364,53432.07561338693
2022-01-05,46719.11586382387,40246.52986927199,53470.89641691717
2022-01-06,46519.70143365606,39668.87974914119,53038.00708039877
2022-01-07,46459.140609234666,39366.49687251325,52559.382802689914
2022-01-08,46343.405125575126,39358.22526116125,52740.16431601962
2022-01-09,46206.6435304062,40065.445774653905,52465.57890712947
2022-01-10,46126.480769316055,39302.03215971797,52822.21170440065
2022-01-11,45956.57327159155,39065.89604418885,53050.1533841325
2022-01-12,45896.34073372073,39319.44842483901,53105.36552800195
2022-01-13,45622.15689171079,38759.83521515643,52311.062394156725
2022-01-14,45488.758520443815,38816.40311783335,52043.61370593226
2022-01-15,45304.18313619739,38029.0171514217,52047.3820626377
2022-01-16,45104.60986532939,38395.35208235554,51919.13605743533
2022-01-17,44969.60257567248,38407.8827251081,51395.59964138927
2022-01-18,44754.60975785412,37758.79930051342,51613.54408048233
2022-01-19,44660.643904902754,37517.68940352068,51364.40335843365
2022-01-20,44365.42418163965,37736.813027051874,51473.9229616129
2022-01-21,44224.74302865158,37481.91108766949,50898.293069882624
2022-01-22,44047.36844914505,37253.96467694396,51137.34242350296
2022-01-23,43869.85754198864,36934.94144182652,50999.14704423881
2022-01-24,43771.78127282372,37334.08694886442,50501.154682737986
2022-01-25,43608.21563300162,37069.06901704226,50532.75328582771
2022-01-26,43579.42234277211,36825.98227432761,50585.359734862875
2022-01-27,43362.003028916784,36891.782649996254,50515.49529571631
2022-01-28,43310.287383453935,36117.22836790138,49880.51690937382
2022-01-29,43231.26663666096,36528.00346041205,49856.7504819111
2022-01-30,43159.44722358082,36563.685622437944,49630.999651033046
2022-01-31,43172.12369790416,36867.914531667215,49951.78758374636
2022-02-01,43121.92487367813,36517.4522762894,49950.81800615123
2022-02-02,43206.5549797508,36152.699358326914,49477.00087636168
2022-02-03,43100.0122185043,36355.993426174726,50024.582405672874
2022-02-04,43154.04356976178,36216.69968702821,50181.32169860256
2022-02-05,43173.14542426467,36342.92724489244,49855.27211668829
2022-02-06,43189.48314062561,36448.57589933796,49681.13317712362
2022-02-07,43278.226806231745,36229.932473416935,49704.58748009873
2022-02-08,43290.15546927998,36918.63393121649,50105.784983046324
2022-02-09,43421.450020953445,36816.46819577732,49624.099026038915
2022-02-10,43344.95566546669,36414.61362244038,49764.60329843085
2022-02-11,43411.67155801892,36026.58239523267,50016.92295304728
2022-02-12,43425.776163281414,36837.626130681194,50595.63506546529
2022-02-13,43419.56065572171,36378.31052295737,50773.45472511812
2022-02-14,43468.767152082764,36812.126794717835,50152.85183027231
2022-02-15,43425.18385132363,36371.06441178048,49338.117598620505
2022-02-16,43486.41737520314,36716.51269394681,49749.74889469853
2022-02-17,43327.123667008455,36599.46218661549,50204.01921485689
2022-02-18,43300.45574508807,36752.69981849737,50239.76753014917
2022-02-19,43213.03786036272,36649.88099395999,49740.69755628029
2022-02-20,43099.83963100641,36218.690480065445,49900.34418263917
2022-02-21,43039.448420156856,36175.896622620945,49641.44006464168
2022-02-22,42886.59369320039,36075.849103099856,49451.18556807339
2022-02-23,42841.84545153378,36572.24505106227,50038.972357082916
2022-02-24,42582.769999200915,36074.47502281439,49443.80031695196
2022-02-25,42465.303282962035,35592.26315526736,48776.824692843606
2022-02-26,42298.65329224563,35588.657329535636,48811.19050466744
2022-02-27,42120.106971097695,35133.57628137387,48616.3598817536
2022-02-28,42010.24167816334,34834.89818039562,48708.343620915075
2022-03-01,41825.39654497555,34723.04593030792,49254.750551195466
2022-03-02,41767.32724310584,35048.04555882309,48465.77890425621
2022-03-03,41514.328591611826,34859.98758606029,48764.93745255122
2022-03-04,41422.58614968218,34491.02181646804,47780.13767140291
2022-03-05,41301.06888952629,34649.93958361622,47916.45181160411
2022-03-06,41186.33869737003,34378.775950848634,47923.002872964236
2022-03-07,41157.7767127665,34316.52205858812,48071.472323835646
2022-03-08,41070.0815089493,34486.29647308979,47532.71978350004
2022-03-09,41122.9619640595,34609.37341007097,47419.45044018753
2022-03-10,40992.30829773852,34567.6704238608,48051.00186474971
2022-03-11,41031.60118976484,34161.94796557559,47870.17769205153
2022-03-12,41046.86960856586,33932.852866703965,47846.76641057178
2022-03-13,41071.57142996638,34279.51880797129,47872.09826663747
2022-03-14,41181.895032756016,34150.73099399086,47639.28257734165
2022-03-15,41229.3349423757,34243.717892156776,48168.608046672416
2022-03-16,41410.46238460391,34391.66824929401,48099.78830143062
2022-03-17,41398.172232036304,34517.17041365322,48355.543339224045
2022-03-18,41543.16431742163,35230.416207423405,48030.962208849305
2022-03-19,41648.9678996839,35009.26019023969,48705.68313093683
2022-03-20,41746.88167034638,34908.82449339669,48707.96633589835
2022-03-21,41911.325988300334,35361.33445036852,48462.099064055816
2022-03-22,41992.459149035356,35414.11195191751,48792.65415988046
2022-03-23,42185.97755147252,35416.110688357665,48540.18010334114
2022-03-24,42164.380538754565,35226.157837100196,48372.95764897261
2022-03-25,42278.4574907685,35398.42038703881,49068.310766012226
2022-03-26,42332.305877603685,35611.75754615452,49205.50506938131
2022-03-27,42358.25290552411,35428.21208688427,48696.599317149965
2022-03-28,42432.1780094067,35805.89733603632,48841.45727582074
2022-03-29,42406.08880360987,36078.68883650379,48935.280935238945
2022-03-30,42477.87157426286,35256.31409317174,49238.143372381805
2022-03-31,42322.49836123673,35599.13607848171,48856.911553352336
2022-04-01,42293.44982429278,35376.89881400736,49457.38738397656
2022-04-02,42197.66432266271,35282.87796603421,49060.38555164181
2022-04-03,42070.38768190575,35243.95099098111,48667.66777027472
2022-04-04,41990.4227974837,35577.45556568622,49392.07804876836
2022-04-05,41812.63365025478,34774.104496804,48850.56078514789
2022-04-06,41737.626598035975,34730.21568182098,48363.34190479883
2022-04-07,41442.89287083437,35099.520795925135,48615.01097437824
2022-04-08,41284.17306382417,34662.955423205574,47860.51451176688
2022-04-09,41070.355531989146,34225.65471153056,47904.3960376092
2022-04-10,40838.28440572873,33551.84765304579,47383.587372812595
2022-04-11,40667.97737052113,33654.67078026904,47091.502800978415
2022-04-12,40415.10850276354,33884.82758238621,47266.37703620149
2022-04-13,40280.67944890941,33114.46022702011,46642.395326467224
2022-04-14,39942.16299544896,33380.034303787346,46921.35024917835
2022-04-15,39754.879639986175,32929.10372783436,46394.52308721679
2022-04-16,39526.91858738358,32471.58124700011,45814.037842767306
2022-04-17,39293.978129811905,32673.738720506324,45828.12450513171
2022-04-18,39134.62453609904,32552.172338806726,45439.65632184518
2022-04-19,38902.82349771176,31823.905850817693,45594.09632652808
2022-04-20,38797.665982737504,32530.15687476733,45702.9860430508
2022-04-21,38494.57095988838,31690.570405294584,45338.63879265487
2022-04-22,38346.72391239831,31446.079092219596,45400.78133200414
2022-04-23,38160.06081806311,31959.77837223103,45098.34236844599
2022-04-24,37968.17079789182,30930.551126276943,44590.402578547626
2022-04-25,37847.61484232901,30800.272545199663,44414.374176859754
2022-04-26,37650.51303290726,30522.85651879192,44437.089143311925
2022-04-27,37574.32061249428,30580.839242155886,44237.70577024874
2022-04-28,37293.07403945674,30599.364667163998,44367.61205001596
2022-04-29,37158.86482563501,30166.644186621324,44119.458898528916
2022-04-30,36976.8499502305,30641.442329817462,43425.600808209725
2022-05-01,36780.17142614124,30003.120002922646,44254.11586963451
2022-05-02,36645.28207490177,29988.09197995835,43502.81143619789
2022-05-03,36424.529855731686,29473.968010273093,42972.11206799768
2022-05-04,36315.92130922216,29983.63855283262,43287.23991223227
2022-05-05,35994.34572969276,29261.231912367275,42480.39786905172
2022-05-06,35813.01860018065,28917.533528465094,42431.4971087229
2022-05-07,35578.45404867234,29076.883327693686,42389.94683442045
2022-05-08,35325.340071767925,29141.904513302154,42557.47205671926
2022-05-09,35131.81492011473,28301.84971899272,41578.7527994493
2022-05-10,34851.99845861775,27850.30171291787,41807.29573170206
2022-05-11,34685.70061647873,27914.403443256375,41565.31520771678
2022-05-12,34309.590138078944,27403.82746581519,40801.67791556386
2022-05-13,34078.583762878,27667.366910635792,41254.21000859155
2022-05-14,33800.76713951063,26578.09364497976,40664.29226119181
2022-05-15,33512.222676148325,26833.131793361295,40164.832878116074
2022-05-16,33292.26404640172,26416.603195627453,39900.719266359236
2022-05-17,32995.93232166501,26556.807329650175,39419.89945528656
2022-05-18,32823.676804604154,26352.051054679236,39416.90701878506
2022-05-19,32452.504510916522,25474.86175491789,38879.634626393556
2022-05-20,32237.35892128007,25369.558948190235,38492.48203573733
2022-05-21,31986.03954822134,25175.64174773797,38182.574133207076
2022-05-22,31734.037500752107,24890.667325909322,38737.2364091544
2022-05-23,31559.786490754115,24734.711598334387,38625.762732564384
2022-05-24,31317.183730631583,24377.36506104624,38221.52164969849
2022-05-25,31205.303046124805,24750.882577364708,37767.27731739154
2022-05-26,30899.583194328447,24202.894572904934,37652.915188068284
2022-05-27,30753.25087405535,24232.818250860397,37188.30949752506
2022-05-28,30572.288694278188,23757.161019388685,37712.517041020765
2022-05-29,30390.321897363283,23569.094707991462,37235.35397729554
2022-05-30,30283.921827760303,23991.690499392527,36129.810664526
2022-05-31,30105.179116401163,23389.85532430998,37251.68077393698
2022-06-01,30051.46744134816,23346.175432666816,36822.1677035935
2022-06-02,29796.679448069182,23351.375184067707,36639.77932655582
2022-06-03,29692.693005499234,22456.607275813803,36300.921093555815
2022-06-04,29544.376884133235,23004.39012171646,36304.13073134489
2022-06-05,29384.508636720333,22721.84543443834,36171.458795942875
2022-06-06,29289.10184632733,21717.64357555077,35924.229468550846
2022-06-07,29109.995097715622,22228.25370171,35585.43217813481
2022-06-08,29044.623144991267,22559.98304482082,35580.804338583504
2022-06-09,28767.25170671273,22168.313371980654,35824.098570566246
2022-06-10,28630.434149741304,21803.02309716634,36133.631233131266
2022-06-11,28439.99946581184,21844.16540831579,35094.46359388754
2022-06-12,28229.944860487965,21233.385422259034,34692.421270773586
2022-06-13,28077.730862444543,21951.376142894584,35361.13737701091
2022-06-14,27836.832233430476,21083.19361257606,34703.96544021437
2022-06-15,27706.466229825284,20613.68239727817,34230.55250903597
2022-06-16,27362.780846834867,20566.570641947674,34647.41841580373
2022-06-17,27160.262593637104,20587.26498251333,33662.871229528864
2022-06-18,26906.674540905733,20369.55726854477,33821.77557776968
2022-06-19,26637.89931052773,20086.220056907612,33156.09701329887
2022-06-20,26433.186240677504,19491.199899624517,33294.34560798635
2022-06-21,26147.65727047996,19276.58197318754,32725.146685913933
2022-06-22,25981.99426341436,19152.47524542007,32496.521546094904
2022-06-23,25613.59144202343,19356.31610327408,32328.268032977085
2022-06-24,25397.93336988572,18886.399802599233,31966.04007670484
2022-06-25,25165.58945810784,18071.366754613144,32013.40503635883
2022-06-26,24930.80256126504,17619.870460742713,32134.430736625647
2022-06-27,24772.966454167803,17826.06658331296,31687.502818964316
2022-06-28,24547.051590526466,17097.77969795418,30859.264656987158
2022-06-29,24453.299377528354,17348.393280348842,31726.75542248459
2022-06-30,24168.38880279245,17361.27818613781,31072.835295217512
2022-07-01,24046.835346387234,17216.360916588194,30750.930880627922
2022-07-02,23895.932952897416,16775.29497796183,30748.449211354484
2022-07-03,23750.613420868904,17003.34298828743,30676.141430050935
2022-07-04,23688.72179857396,16824.980466251916,30244.524925380007
2022-07-05,23563.56137782048,16565.72024064626,29842.15820755026
2022-07-06,23573.629775946407,16422.983396865853,30065.434914189664
2022-07-07,23393.82831197825,17041.727345774078,30441.123125487742
2022-07-08,23376.90345381504,16905.325555371706,29821.458973171084
2022-07-09,23328.42998720313,16665.854471942795,30062.07392026757
2022-07-10,23281.709202153834,16631.688428221212,30146.104901073133
2022-07-11,23313.079715160977,16595.685231721844,30229.665081566756
2022-07-12,23274.49366489893,16353.949002809979,29521.44357271035
2022-07-13,23363.279055568404,16994.824475325575,30497.103728483286
2022-07-14,23253.369893206847,16584.558075924455,29510.669821311883
2022-07-15,23296.762498799802,17007.883115378212,30234.072587146027
2022-07-16,23298.507430903785,16485.201288118373,29787.86401838177
2022-07-17,23291.610272372127,16456.78938700309,30052.26353982905
2022-07-18,23352.339032421565,16626.25099037865,29819.7981409328
2022-07-19,23332.791200439155,16711.701286979678,29897.97445669239
2022-07-20,23430.64167749722,16685.270869072127,30056.20839207488
2022-07-21,23320.353818864773,16705.25702739791,30471.913317419923
2022-07-22,23354.612674925807,16610.869156373356,30492.85439013839
2022-07-23,23339.290658893053,16789.63787975871,29708.523392076706
2022-07-24,23308.31975803916,16840.932919582552,29948.20831601239
2022-07-25,23338.968941190284,16600.607961489448,29929.57179667312
2022-07-26,23284.38071215892,16708.698190757877,30626.33982293905
2022-07-27,23343.28893286192,16961.054524519757,30155.04165385128
2022-07-28,23191.201005399806,16832.59579835066,30079.78231282775
2022-07-29,23181.80429045066,16285.707344405513,30227.456072996807
2022-07-30,23121.907692395893,16515.452883575323,29504.874915498865
2022-07-31,23046.29312348074,16561.810242982192,30137.33674936079
2022-08-01,23032.975973853998,16379.768985747001,30231.167485601378
2022-08-02,22935.72887897163,16229.65285518588,29333.15991117201
2022-08-03,22953.791110943603,16490.10652317631,29802.61433717953
2022-08-04,22763.04674484859,15663.282906609784,29545.721336958995
2022-08-05,22717.431400173613,16064.558057474535,30024.138096041726
2022-08-06,22623.87827814788,15785.185010721052,29537.513331844177
2022-08-07,22517.17787550479,15639.526449555911,28831.504040306987
2022-08-08,22475.25006165597,16036.250731349277,29196.403224707443
2022-08-09,22351.6822796763,15548.23008491041,28676.100893690622
2022-08-10,22345.45559491928,15398.677688868363,28951.945325605637
2022-08-11,22132.141089029603,15140.751809935236,29239.730829986576
2022-08-12,22065.325718097836,15117.843575543422,28765.062769415294
2022-08-13,21951.57766889245,14876.929265521701,28511.100026790242
2022-08-14,21825.32492379335,14924.453238393522,28532.722311833335
2022-08-15,21764.145089707476,14517.634163975397,28352.984180430747
2022-08-16,21621.319677511514,14782.938297556178,28802.879948989976
2022-08-17,21595.574057082853,14969.66074143806,28278.42354345305
2022-08-18,21362.285176514644,14252.686176077437,28541.72044802864
2022-08-19,21274.915855933785,14624.062447346329,27805.748491297483
2022-08-20,21139.985490073486,14267.699273241209,28311.407538371714
2022-08-21,20991.950782964235,14064.152185846477,28264.899040967393
2022-08-22,20908.494595522377,14306.363343304518,27932.730612201634
2022-08-23,20743.076227270045,14205.603254266545,27259.74838323701
2022-08-24,20694.66459405231,14075.184217421773,27415.06254436951
2022-08-25,20438.936718919296,13465.007455592753,27440.65509696384
2022-08-26,20329.70075367414,13924.154174960591,26919.05030573079
2022-08-27,20173.853835186983,13270.6688077623,26824.064030328493
2022-08-28,20006.24891519274,13234.061965242643,26392.807185753692
2022-08-29,19904.969186314647,13025.570018623788,26449.67890939162
2022-08-30,19723.86397479612,12412.167829689693,26652.934187026636
2022-08-31,19662.268099038884,13529.133310176507,27064.778018763423
2022-09-01,19396.18761763967,12898.682135150517,26327.994303386888
2022-09-02,19279.71164297627,11923.393406138524,25325.810984190626
